network_id,type,subtype,id_pair,species_1,label_1,degree_1,species_2,label_2,degree_2,number_sp_label_1,number_sp_label_2,connected,normalized_degree_sp_1,normalized_degree_sp_2,network_connectance
M_PL_021,M,PlantPollinator,1292,Persicaria thunbergii,Plant,20,Cephenius nitobei,Pollinator,1,91,677,0,0.0295,0.011,0.019
M_PL_021,M,PlantPollinator,1295,Persicaria thunbergii,Plant,20,Ceratina japonica,Pollinator,8,91,677,0,0.0295,0.0879,0.019
M_PL_021,M,PlantPollinator,1266,Persicaria thunbergii,Plant,20,Didea fasciata,Pollinator,1,91,677,0,0.0295,0.011,0.019
M_PL_021,M,PlantPollinator,1297,Patrinia villosa,Plant,1,Ectophasia sinensis,Pollinator,3,91,677,0,0.0015,0.033,0.019
M_PL_021,M,PlantPollinator,1298,Persicaria thunbergii,Plant,20,Ectophasia sinensis,Pollinator,3,91,677,0,0.0295,0.033,0.019
M_PL_021,M,PlantPollinator,1300,Persicaria pubescens,Plant,10,Episyrphus balteatus,Pollinator,6,91,677,0,0.0148,0.0659,0.019
M_PL_021,M,PlantPollinator,1446,Rabdosia longituba,Plant,2,Episyrphus balteatus,Pollinator,6,91,677,0,0.003,0.0659,0.019
M_PL_021,M,PlantPollinator,1302,Persicaria thunbergii,Plant,20,Eristalomya tenax,Pollinator,7,91,677,0,0.0295,0.0769,0.019
M_PL_021,M,PlantPollinator,1448,Rabdosia trichocarpa,Plant,28,Eumenes rubronotatus,Pollinator,1,91,677,0,0.0414,0.011,0.019
M_PL_021,M,PlantPollinator,1303,Persicaria thunbergii,Plant,20,Gymnosoma rotundatum,Pollinator,1,91,677,0,0.0295,0.011,0.019
M_PL_021,M,PlantPollinator,1270,Persicaria thunbergii,Plant,20,Hylaeus floralis,Pollinator,2,91,677,0,0.0295,0.022,0.019
M_PL_021,M,PlantPollinator,1304,Persicaria thunbergii,Plant,20,Hylaeus globula,Pollinator,8,91,677,0,0.0295,0.0879,0.019
M_PL_021,M,PlantPollinator,1307,Persicaria thunbergii,Plant,20,Lasioglossum apristum,Pollinator,17,91,677,0,0.0295,0.1868,0.019
M_PL_021,M,PlantPollinator,1308,Persicaria thunbergii,Plant,20,Lasioglossum baleicum,Pollinator,1,91,677,0,0.0295,0.011,0.019
M_PL_021,M,PlantPollinator,1309,Persicaria thunbergii,Plant,20,Lasioglossum japonicum,Pollinator,2,91,677,0,0.0295,0.022,0.019
M_PL_021,M,PlantPollinator,1311,Persicaria thunbergii,Plant,20,Lasioglossum occidens,Pollinator,8,91,677,0,0.0295,0.0879,0.019
M_PL_021,M,PlantPollinator,1287,Patrinia villosa,Plant,1,Lasioglossum problematicum,Pollinator,5,91,677,0,0.0015,0.0549,0.019
M_PL_021,M,PlantPollinator,1312,Persicaria thunbergii,Plant,20,Lasioglossum problematicum,Pollinator,5,91,677,0,0.0295,0.0549,0.019
M_PL_021,M,PlantPollinator,1314,Persicaria thunbergii,Plant,20,Lasioglossum transpositum,Pollinator,11,91,677,0,0.0295,0.1209,0.019
M_PL_021,M,PlantPollinator,1274,Persicaria thunbergii,Plant,20,Melanostoma scalare,Pollinator,8,91,677,0,0.0295,0.0879,0.019
M_PL_021,M,PlantPollinator,1317,Persicaria thunbergii,Plant,20,Onomaus lautus,Pollinator,2,91,677,0,0.0295,0.022,0.019
M_PL_021,M,PlantPollinator,1318,Persicaria thunbergii,Plant,20,Paragus jozanus,Pollinator,1,91,677,0,0.0295,0.011,0.019
M_PL_021,M,PlantPollinator,1276,Persicaria thunbergii,Plant,20,Parnara guttata,Pollinator,2,91,677,0,0.0295,0.022,0.019
M_PL_021,M,PlantPollinator,1278,Persicaria thunbergii,Plant,20,Pieris rapae,Pollinator,1,91,677,0,0.0295,0.011,0.019
M_PL_021,M,PlantPollinator,1454,Rabdosia trichocarpa,Plant,28,Pipiza inornata,Pollinator,2,91,677,0,0.0414,0.022,0.019
M_PL_021,M,PlantPollinator,1319,Persicaria thunbergii,Plant,20,Rhingia laevigata,Pollinator,2,91,677,0,0.0295,0.022,0.019
M_PL_021,M,PlantPollinator,1320,Persicaria thunbergii,Plant,20,Rhopalum latronum,Pollinator,8,91,677,0,0.0295,0.0879,0.019
M_PL_021,M,PlantPollinator,1280,Persicaria thunbergii,Plant,20,Sphaerophoria macrogaster,Pollinator,2,91,677,0,0.0295,0.022,0.019
M_PL_021,M,PlantPollinator,1321,Persicaria thunbergii,Plant,20,Sphaerophoria menthastri,Pollinator,9,91,677,0,0.0295,0.0989,0.019
M_PL_021,M,PlantPollinator,1322,Persicaria thunbergii,Plant,20,Syrphus vitripennis,Pollinator,4,91,677,0,0.0295,0.044,0.019
M_PL_021,M,PlantPollinator,1323,Persicaria thunbergii,Plant,20,Vespa xanthoptera,Pollinator,7,91,677,0,0.0295,0.0769,0.019
M_PL_043,M,PlantPollinator,1432,Prunella vulgaris,Plant,3,Melanostoma scalare,Pollinator,1,28,82,0,0.0366,0.0357,0.109
M_PL_045,M,PlantPollinator,1421,Polygonum viviparum,Plant,5,Eupeodes luniger,Pollinator,1,17,26,0,0.1923,0.0588,0.143
M_PL_045,M,PlantPollinator,1423,Pyrola grandiflora,Plant,1,Nysius groenlandicus,Pollinator,5,17,26,0,0.0385,0.2941,0.143
M_PL_045,M,PlantPollinator,1424,Polygonum viviparum,Plant,5,Sphaerophoria scripta,Pollinator,2,17,26,0,0.1923,0.1176,0.143
M_PL_047,M,PlantPollinator,1398,Potentilla erecta,Plant,54,Andrena lapponica,Pollinator,2,19,186,0,0.2903,0.1053,0.12
M_PL_047,M,PlantPollinator,1399,Potentilla erecta,Plant,54,Athous subfuscus,Pollinator,1,19,186,0,0.2903,0.0526,0.12
M_PL_047,M,PlantPollinator,1400,Potentilla erecta,Plant,54,Bellardia vulgaris,Pollinator,3,19,186,0,0.2903,0.1579,0.12
M_PL_047,M,PlantPollinator,1401,Potentilla erecta,Plant,54,Bombus bohemicus,Pollinator,4,19,186,0,0.2903,0.2105,0.12
M_PL_047,M,PlantPollinator,1402,Potentilla erecta,Plant,54,Bombus lucorum,Pollinator,8,19,186,0,0.2903,0.4211,0.12
M_PL_047,M,PlantPollinator,1403,Potentilla erecta,Plant,54,Cerceris arenaria,Pollinator,3,19,186,0,0.2903,0.1579,0.12
M_PL_047,M,PlantPollinator,1405,Potentilla erecta,Plant,54,Leptura melanura,Pollinator,5,19,186,0,0.2903,0.2632,0.12
M_PL_047,M,PlantPollinator,1406,Potentilla erecta,Plant,54,Myrmica ruginodis,Pollinator,2,19,186,0,0.2903,0.1053,0.12
M_PL_047,M,PlantPollinator,1407,Potentilla erecta,Plant,54,Phaonia angelicae,Pollinator,2,19,186,0,0.2903,0.1053,0.12
M_PL_047,M,PlantPollinator,1408,Potentilla erecta,Plant,54,Phaonia incana,Pollinator,2,19,186,0,0.2903,0.1053,0.12
M_PL_047,M,PlantPollinator,1409,Potentilla erecta,Plant,54,Phyllopertha horticola,Pollinator,2,19,186,0,0.2903,0.1053,0.12
M_PL_047,M,PlantPollinator,1410,Potentilla erecta,Plant,54,Sericomyia silentis,Pollinator,2,19,186,0,0.2903,0.1053,0.12
M_PL_047,M,PlantPollinator,1411,Potentilla erecta,Plant,54,Sphaerophoria scripta,Pollinator,2,19,186,0,0.2903,0.1053,0.12
M_PL_047,M,PlantPollinator,1412,Potentilla erecta,Plant,54,Syrphus torvus,Pollinator,7,19,186,0,0.2903,0.3684,0.12
M_PL_048,M,PlantPollinator,1363,Potentilla erecta,Plant,75,Apis mellifera,Pollinator,16,30,236,0,0.3178,0.5333,0.095
M_PL_048,M,PlantPollinator,1364,Potentilla erecta,Plant,75,Bombus jonellus,Pollinator,6,30,236,0,0.3178,0.2,0.095
M_PL_048,M,PlantPollinator,1365,Potentilla erecta,Plant,75,Bombus lapidarius,Pollinator,7,30,236,0,0.3178,0.2333,0.095
M_PL_048,M,PlantPollinator,1413,Potentilla erecta,Plant,75,Cheilosia pagana,Pollinator,1,30,236,0,0.3178,0.0333,0.095
M_PL_048,M,PlantPollinator,1369,Potentilla erecta,Plant,75,Coenosia femoralis,Pollinator,1,30,236,0,0.3178,0.0333,0.095
M_PL_048,M,PlantPollinator,1372,Potentilla erecta,Plant,75,Eristalinus sepulchralis,Pollinator,2,30,236,0,0.3178,0.0667,0.095
M_PL_048,M,PlantPollinator,1374,Potentilla erecta,Plant,75,Eupeodes corollae,Pollinator,1,30,236,0,0.3178,0.0333,0.095
M_PL_048,M,PlantPollinator,1378,Potentilla erecta,Plant,75,Inachis io,Pollinator,5,30,236,0,0.3178,0.1667,0.095
M_PL_048,M,PlantPollinator,1380,Potentilla erecta,Plant,75,Lasioglossum leucopus,Pollinator,2,30,236,0,0.3178,0.0667,0.095
M_PL_048,M,PlantPollinator,1382,Potentilla erecta,Plant,75,Lasioglossum villosulum,Pollinator,1,30,236,0,0.3178,0.0333,0.095
M_PL_048,M,PlantPollinator,1415,Potentilla erecta,Plant,75,Maniola jurtina,Pollinator,6,30,236,0,0.3178,0.2,0.095
M_PL_048,M,PlantPollinator,1386,Potentilla erecta,Plant,75,Mellinus arvensis,Pollinator,2,30,236,0,0.3178,0.0667,0.095
M_PL_048,M,PlantPollinator,1416,Potentilla erecta,Plant,75,Oscinella vastator,Pollinator,1,30,236,0,0.3178,0.0333,0.095
M_PL_049,M,PlantPollinator,1363,Potentilla erecta,Plant,16,Apis mellifera,Pollinator,5,37,225,0,0.0711,0.1351,0.071
M_PL_049,M,PlantPollinator,1402,Potentilla erecta,Plant,16,Bombus lucorum,Pollinator,9,37,225,0,0.0711,0.2432,0.071
M_PL_049,M,PlantPollinator,1376,Potentilla erecta,Plant,16,Helophilus pendulus,Pollinator,6,37,225,0,0.0711,0.1622,0.071
M_PL_049,M,PlantPollinator,1378,Potentilla erecta,Plant,16,Inachis io,Pollinator,1,37,225,0,0.0711,0.027,0.071
M_PL_049,M,PlantPollinator,1390,Potentilla erecta,Plant,16,Parasyrphus lineola,Pollinator,1,37,225,0,0.0711,0.027,0.071
M_PL_049,M,PlantPollinator,1394,Potentilla erecta,Plant,16,Sepsis cynipsea,Pollinator,2,37,225,0,0.0711,0.0541,0.071
M_PL_049,M,PlantPollinator,1411,Potentilla erecta,Plant,16,Sphaerophoria scripta,Pollinator,4,37,225,0,0.0711,0.1081,0.071
M_PL_049,M,PlantPollinator,1395,Potentilla erecta,Plant,16,Syritta pipiens,Pollinator,2,37,225,0,0.0711,0.0541,0.071
M_PL_049,M,PlantPollinator,1396,Potentilla erecta,Plant,16,Syrphus ribesii,Pollinator,5,37,225,0,0.0711,0.1351,0.071
M_PL_050,M,PlantPollinator,1457,Plocama pendula,Plant,6,Eucera gracilipes,Pollinator,7,14,35,0,0.1714,0.5,0.176
M_PL_052,M,PlantPollinator,1360,Polygonum viviparum,Plant,5,Eupeodes curtus,Pollinator,6,15,39,0,0.1282,0.4,0.157
M_PL_053,M,PlantPollinator,1438,Ranunculus japonicus,Plant,15,Andrena Knuthi,Pollinator,3,99,294,0,0.051,0.0303,0.02
M_PL_053,M,PlantPollinator,1439,Prunella vulgaris,Plant,7,Bombus diversus,Pollinator,13,99,294,0,0.0238,0.1313,0.02
M_PL_053,M,PlantPollinator,1294,Paederia scandens,Plant,1,Ceratina japonica,Pollinator,15,99,294,0,0.0034,0.1515,0.02
M_PL_053,M,PlantPollinator,1306,Paederia scandens,Plant,1,Lasioglossum apristum,Pollinator,2,99,294,0,0.0034,0.0202,0.02
M_PL_053,M,PlantPollinator,1313,Patrinia villosa,Plant,2,Lasioglossum sibiriacum,Pollinator,2,99,294,0,0.0068,0.0202,0.02
M_PL_053,M,PlantPollinator,1440,Ranunculus japonicus,Plant,15,Lasioglossum sibiriacum,Pollinator,2,99,294,0,0.051,0.0202,0.02
M_PL_053,M,PlantPollinator,1441,Ranunculus japonicus,Plant,15,Sphaerophoria macrogaster,Pollinator,4,99,294,0,0.051,0.0404,0.02
M_PL_054,M,PlantPollinator,1288,Paederia scandens,Plant,1,Bombus diversus diversus,Pollinator,2,113,318,0,0.0031,0.0177,0.022
M_PL_054,M,PlantPollinator,1443,Ranunculus silerifolius,Plant,2,Bombus diversus diversus,Pollinator,2,113,318,0,0.0063,0.0177,0.022
M_PL_054,M,PlantPollinator,1289,Persicaria thunbergii,Plant,30,Bombus hypocrita hypocrita,Pollinator,7,113,318,0,0.0943,0.0619,0.022
M_PL_054,M,PlantPollinator,1291,Persicaria thunbergii,Plant,30,Carpophilus chalybeus,Pollinator,2,113,318,0,0.0943,0.0177,0.022
M_PL_054,M,PlantPollinator,1445,Ranunculus silerifolius,Plant,2,Ceratina iwatai,Pollinator,1,113,318,0,0.0063,0.0088,0.022
M_PL_054,M,PlantPollinator,1294,Paederia scandens,Plant,1,Ceratina japonica,Pollinator,2,113,318,0,0.0031,0.0177,0.022
M_PL_054,M,PlantPollinator,1295,Persicaria thunbergii,Plant,30,Ceratina japonica,Pollinator,2,113,318,0,0.0943,0.0177,0.022
M_PL_054,M,PlantPollinator,1301,Persicaria yokusaiana,Plant,3,Episyrphus balteatus,Pollinator,10,113,318,0,0.0094,0.0885,0.022
M_PL_054,M,PlantPollinator,1447,Ranunculus silerifolius,Plant,2,Episyrphus balteatus,Pollinator,10,113,318,0,0.0063,0.0885,0.022
M_PL_054,M,PlantPollinator,1302,Persicaria thunbergii,Plant,30,Eristalomya tenax,Pollinator,1,113,318,0,0.0943,0.0088,0.022
M_PL_054,M,PlantPollinator,1303,Persicaria thunbergii,Plant,30,Gymnosoma rotundatum,Pollinator,2,113,318,0,0.0943,0.0177,0.022
M_PL_054,M,PlantPollinator,1286,Oxalis corniculata,Plant,1,Hylaeus floralis,Pollinator,1,113,318,0,0.0031,0.0088,0.022
M_PL_054,M,PlantPollinator,1308,Persicaria thunbergii,Plant,30,Lasioglossum baleicum,Pollinator,1,113,318,0,0.0943,0.0088,0.022
M_PL_054,M,PlantPollinator,1309,Persicaria thunbergii,Plant,30,Lasioglossum japonicum,Pollinator,8,113,318,0,0.0943,0.0708,0.022
M_PL_054,M,PlantPollinator,1311,Persicaria thunbergii,Plant,30,Lasioglossum occidens,Pollinator,19,113,318,0,0.0943,0.1681,0.022
M_PL_054,M,PlantPollinator,1449,Ranunculus silerifolius,Plant,2,Lasioglossum sibiriacum,Pollinator,1,113,318,0,0.0063,0.0088,0.022
M_PL_054,M,PlantPollinator,1450,Ranunculus silerifolius,Plant,2,Megachile tsurugensis,Pollinator,6,113,318,0,0.0063,0.0531,0.022
M_PL_054,M,PlantPollinator,1451,Ranunculus silerifolius,Plant,2,Melanostoma scalare,Pollinator,3,113,318,0,0.0063,0.0265,0.022
M_PL_054,M,PlantPollinator,1452,Pollia japonica,Plant,4,Nonartha cyaneum,Pollinator,16,113,318,0,0.0126,0.1416,0.022
M_PL_054,M,PlantPollinator,1453,Ranunculus silerifolius,Plant,2,Paragus tibialis,Pollinator,1,113,318,0,0.0063,0.0088,0.022
M_PL_054,M,PlantPollinator,1455,Ranunculus silerifolius,Plant,2,Sphaerophoria macrogaster,Pollinator,14,113,318,0,0.0063,0.1239,0.022
M_PL_054,M,PlantPollinator,1321,Persicaria thunbergii,Plant,30,Sphaerophoria menthastri,Pollinator,4,113,318,0,0.0943,0.0354,0.022
M_PL_054,M,PlantPollinator,1456,Ranunculus silerifolius,Plant,2,Sphaerophoria menthastri,Pollinator,4,113,318,0,0.0063,0.0354,0.022
M_PL_054,M,PlantPollinator,1322,Persicaria thunbergii,Plant,30,Syrphus vitripennis,Pollinator,1,113,318,0,0.0943,0.0088,0.022
M_PL_054,M,PlantPollinator,1323,Persicaria thunbergii,Plant,30,Vespa xanthoptera,Pollinator,12,113,318,0,0.0943,0.1062,0.022
M_PL_055,M,PlantPollinator,1426,Ranunculus japonicus,Plant,9,Bombus diversus,Pollinator,5,64,195,0,0.0462,0.0781,0.035
M_PL_055,M,PlantPollinator,1428,Ranunculus japonicus,Plant,9,Ceratina flavipes,Pollinator,2,64,195,0,0.0462,0.0313,0.035
M_PL_055,M,PlantPollinator,1295,Persicaria thunbergii,Plant,40,Ceratina japonica,Pollinator,4,64,195,0,0.2051,0.0625,0.035
M_PL_055,M,PlantPollinator,1429,Prunella vulgaris,Plant,12,Ceratina japonica,Pollinator,4,64,195,0,0.0615,0.0625,0.035
M_PL_055,M,PlantPollinator,1301,Persicaria yokusaiana,Plant,1,Episyrphus balteatus,Pollinator,8,64,195,0,0.0051,0.125,0.035
M_PL_055,M,PlantPollinator,1268,Persicaria thunbergii,Plant,40,Eurema hecabe,Pollinator,1,64,195,0,0.2051,0.0156,0.035
M_PL_055,M,PlantPollinator,1309,Persicaria thunbergii,Plant,40,Lasioglossum japonicum,Pollinator,3,64,195,0,0.2051,0.0469,0.035
M_PL_055,M,PlantPollinator,1432,Prunella vulgaris,Plant,12,Melanostoma scalare,Pollinator,4,64,195,0,0.0615,0.0625,0.035
M_PL_055,M,PlantPollinator,1434,Ranunculus japonicus,Plant,9,Melanostoma scalare,Pollinator,4,64,195,0,0.0462,0.0625,0.035
M_PL_055,M,PlantPollinator,1318,Persicaria thunbergii,Plant,40,Paragus jozanus,Pollinator,2,64,195,0,0.2051,0.0313,0.035
M_PL_056,M,PlantPollinator,1425,Potentilla freyniana,Plant,14,Bombus diversus,Pollinator,14,91,365,0,0.0384,0.1538,0.026
M_PL_056,M,PlantPollinator,1426,Ranunculus japonicus,Plant,17,Bombus diversus,Pollinator,14,91,365,0,0.0466,0.1538,0.026
M_PL_056,M,PlantPollinator,1488,Reynoutria japonica,Plant,64,Eristalis cerealis,Pollinator,2,91,365,0,0.1753,0.022,0.026
M_PL_057,M,PlantPollinator,1266,Persicaria thunbergii,Plant,108,Didea fasciata,Pollinator,2,114,883,0,0.1223,0.0175,0.019
M_PL_057,M,PlantPollinator,1268,Persicaria thunbergii,Plant,108,Eurema hecabe,Pollinator,1,114,883,0,0.1223,0.0088,0.019
M_PL_057,M,PlantPollinator,1270,Persicaria thunbergii,Plant,108,Hylaeus floralis,Pollinator,7,114,883,0,0.1223,0.0614,0.019
M_PL_057,M,PlantPollinator,1271,Persicaria yokusaiana,Plant,2,Lasioglossum occidens,Pollinator,18,114,883,0,0.0023,0.1579,0.019
M_PL_057,M,PlantPollinator,1287,Patrinia villosa,Plant,2,Lasioglossum problematicum,Pollinator,1,114,883,0,0.0023,0.0088,0.019
M_PL_057,M,PlantPollinator,1274,Persicaria thunbergii,Plant,108,Melanostoma scalare,Pollinator,26,114,883,0,0.1223,0.2281,0.019
M_PL_057,M,PlantPollinator,1276,Persicaria thunbergii,Plant,108,Parnara guttata,Pollinator,1,114,883,0,0.1223,0.0088,0.019
M_PL_057,M,PlantPollinator,1278,Persicaria thunbergii,Plant,108,Pieris rapae,Pollinator,2,114,883,0,0.1223,0.0175,0.019
M_PL_057,M,PlantPollinator,1279,Persicaria thunbergii,Plant,108,Pseudomerdon takasaqoensis,Pollinator,1,114,883,0,0.1223,0.0088,0.019
M_PL_057,M,PlantPollinator,1280,Persicaria thunbergii,Plant,108,Sphaerophoria macrogaster,Pollinator,13,114,883,0,0.1223,0.114,0.019
M_PL_057,M,PlantPollinator,1281,Persicaria thunbergii,Plant,108,Vespa analis insularis,Pollinator,1,114,883,0,0.1223,0.0088,0.019
M_PL_001,M,PlantPollinator,1346,Senecio bustillosianus,Plant,22,Andinus venustus,Pollinator,1,84,101,0,0.2178,0.0119,0.043
M_PL_001,M,PlantPollinator,1347,Senecio francisci,Plant,7,Etcheverrius chilensis,Pollinator,8,84,101,0,0.0693,0.0952,0.043
M_PL_001,M,PlantPollinator,1348,Senecio bustillosianus,Plant,22,Lyophlaeba lugubris,Pollinator,3,84,101,0,0.2178,0.0357,0.043
M_PL_001,M,PlantPollinator,1349,Senecio erucaeformis,Plant,13,Pseudolucia chilensis,Pollinator,2,84,101,0,0.1287,0.0238,0.043
M_PL_001,M,PlantPollinator,1350,Senecio francisci,Plant,7,Villa verdensis,Pollinator,5,84,101,0,0.0693,0.0595,0.043
M_PL_002,M,PlantPollinator,1328,Senecio francisci,Plant,6,Anthidium funereum,Pollinator,3,43,64,0,0.0938,0.0698,0.071
M_PL_002,M,PlantPollinator,1334,Senecio bustillosianus,Plant,10,Centris cineraria,Pollinator,3,43,64,0,0.1563,0.0698,0.071
M_PL_002,M,PlantPollinator,1335,Senecio bustillosianus,Plant,10,Etcheverrius chilensis,Pollinator,4,43,64,0,0.1563,0.093,0.071
M_PL_002,M,PlantPollinator,1336,Senecio erucaeformis,Plant,14,Etcheverrius chilensis,Pollinator,4,43,64,0,0.2188,0.093,0.071
M_PL_002,M,PlantPollinator,1337,Senecio bustillosianus,Plant,10,Faunula leucoglene,Pollinator,3,43,64,0,0.1563,0.0698,0.071
M_PL_002,M,PlantPollinator,1341,Senecio francisci,Plant,6,Megachile semirufa,Pollinator,3,43,64,0,0.0938,0.0698,0.071
M_PL_002,M,PlantPollinator,1343,Senecio bustillosianus,Plant,10,Spathipalpus philippii,Pollinator,1,43,64,0,0.1563,0.0233,0.071
M_PL_002,M,PlantPollinator,1344,Senecio bustillosianus,Plant,10,Tatochila mercedis,Pollinator,1,43,64,0,0.1563,0.0233,0.071
M_PL_002,M,PlantPollinator,1345,Senecio bustillosianus,Plant,10,Villa verdensis,Pollinator,4,43,64,0,0.1563,0.093,0.071
M_PL_003,M,PlantPollinator,1338,Senecio francisci,Plant,1,Hypsochila wagenknechti,Pollinator,1,36,25,0,0.04,0.0278,0.09
M_PL_003,M,PlantPollinator,1341,Senecio francisci,Plant,1,Megachile semirufa,Pollinator,2,36,25,0,0.04,0.0556,0.09
M_PL_003,M,PlantPollinator,1351,Senecio francisci,Plant,1,Yramea modesta,Pollinator,8,36,25,0,0.04,0.2222,0.09
M_PL_009,M,PlantPollinator,1471,Saxifraga oppositifolia,Plant,8,Zaphne frontata,Pollinator,1,24,118,0,0.0678,0.0417,0.085
M_PL_010,M,PlantPollinator,1475,Saxifraga hirculus,Plant,7,Spilogona melanosoma,Pollinator,2,31,76,0,0.0921,0.0645,0.194
M_PL_014,M,PlantPollinator,1458,Saxifraga cernua,Plant,1,Aedes nigripes,Pollinator,5,29,81,0,0.0123,0.1724,0.076
M_PL_014,M,PlantPollinator,1459,Saxifraga oppositifolia,Plant,24,Aedes nigripes,Pollinator,5,29,81,0,0.2963,0.1724,0.076
M_PL_014,M,PlantPollinator,1352,Saxifraga oppositifolia,Plant,24,Corynoneura scutellata,Pollinator,4,29,81,0,0.2963,0.1379,0.076
M_PL_014,M,PlantPollinator,1478,Saxifraga oppositifolia,Plant,24,Eupogonomyia groenlandica,Pollinator,2,29,81,0,0.2963,0.069,0.076
M_PL_014,M,PlantPollinator,1479,Saxifraga oppositifolia,Plant,24,Paraphaenocladius despectus,Pollinator,2,29,81,0,0.2963,0.069,0.076
M_PL_014,M,PlantPollinator,1464,Saxifraga cernua,Plant,1,Spilogona dorsata,Pollinator,2,29,81,0,0.0123,0.069,0.076
M_PL_014,M,PlantPollinator,1465,Saxifraga oppositifolia,Plant,24,Spilogona dorsata,Pollinator,2,29,81,0,0.2963,0.069,0.076
M_PL_014,M,PlantPollinator,1468,Saxifraga cernua,Plant,1,Spilogona sanctipauli,Pollinator,3,29,81,0,0.0123,0.1034,0.076
M_PL_014,M,PlantPollinator,1469,Saxifraga oppositifolia,Plant,24,Spilogona sanctipauli,Pollinator,3,29,81,0,0.2963,0.1034,0.076
M_PL_017,M,PlantPollinator,1505,Rubus fruticosus,Plant,1,Bombus pascuorum,Pollinator,5,25,79,0,0.0127,0.2,0.151
M_PL_017,M,PlantPollinator,1506,Rubus fruticosus,Plant,1,Bombus terrestris,Pollinator,2,25,79,0,0.0127,0.08,0.151
M_PL_020,M,PlantPollinator,1353,Salix arctica,Plant,27,Aedes impiger,Pollinator,1,20,91,0,0.2967,0.05,0.104
M_PL_020,M,PlantPollinator,1354,Salix arctica,Plant,27,Aedes nigripes,Pollinator,1,20,91,0,0.2967,0.05,0.104
M_PL_020,M,PlantPollinator,1459,Saxifraga oppositifolia,Plant,24,Aedes nigripes,Pollinator,1,20,91,0,0.2637,0.05,0.104
M_PL_020,M,PlantPollinator,1355,Salix arctica,Plant,27,Colias hecla,Pollinator,3,20,91,0,0.2967,0.15,0.104
M_PL_020,M,PlantPollinator,1352,Saxifraga oppositifolia,Plant,24,Corynoneura scutellata,Pollinator,1,20,91,0,0.2637,0.05,0.104
M_PL_020,M,PlantPollinator,1460,Saxifraga oppositifolia,Plant,24,Lasiopiophila pilosa,Pollinator,1,20,91,0,0.2637,0.05,0.104
M_PL_020,M,PlantPollinator,1357,Salix arctica,Plant,27,Peleteria aenea,Pollinator,5,20,91,0,0.2967,0.25,0.104
M_PL_020,M,PlantPollinator,1461,Saxifraga oppositifolia,Plant,24,Rhamphomyia filicauda,Pollinator,6,20,91,0,0.2637,0.3,0.104
M_PL_020,M,PlantPollinator,1462,Saxifraga hirculus,Plant,2,Spilogona denudata,Pollinator,1,20,91,0,0.022,0.05,0.104
M_PL_020,M,PlantPollinator,1463,Saxifraga oppositifolia,Plant,24,Spilogona denudata,Pollinator,1,20,91,0,0.2637,0.05,0.104
M_PL_020,M,PlantPollinator,1358,Salix arctica,Plant,27,Spilogona dorsata,Pollinator,2,20,91,0,0.2967,0.1,0.104
M_PL_020,M,PlantPollinator,1465,Saxifraga oppositifolia,Plant,24,Spilogona dorsata,Pollinator,2,20,91,0,0.2637,0.1,0.104
M_PL_020,M,PlantPollinator,1359,Salix arctica,Plant,27,Spilogona extensa,Pollinator,1,20,91,0,0.2967,0.05,0.104
M_PL_020,M,PlantPollinator,1466,Saxifraga oppositifolia,Plant,24,Spilogona extensa,Pollinator,1,20,91,0,0.2637,0.05,0.104
M_PL_020,M,PlantPollinator,1475,Saxifraga hirculus,Plant,2,Spilogona melanosoma,Pollinator,1,20,91,0,0.022,0.05,0.104
M_PL_020,M,PlantPollinator,1467,Salix arctica,Plant,27,Spilogona sanctipauli,Pollinator,2,20,91,0,0.2967,0.1,0.104
M_PL_020,M,PlantPollinator,1469,Saxifraga oppositifolia,Plant,24,Spilogona sanctipauli,Pollinator,2,20,91,0,0.2637,0.1,0.104
M_PL_020,M,PlantPollinator,1470,Salix arctica,Plant,27,Spilogona tornensis,Pollinator,1,20,91,0,0.2967,0.05,0.104
M_PL_023,M,PlantPollinator,1503,Rosa rubiginosa,Plant,5,Eristalis tenax,Pollinator,1,23,72,0,0.0694,0.0435,0.075
M_PL_026,M,PlantPollinator,1504,Scalesia affinis,Plant,1,Lepidanthrax tinctus,Pollinator,3,105,54,0,0.0185,0.0286,0.036
M_PL_048,M,PlantPollinator,1511,Scorzonea humilis,Plant,1,Andrena haemorrhoa,Pollinator,3,30,236,0,0.0042,0.1,0.095
M_PL_048,M,PlantPollinator,1513,Scorzonea humilis,Plant,1,Apis mellifera,Pollinator,16,30,236,0,0.0042,0.5333,0.095
M_PL_048,M,PlantPollinator,1514,Salix repens,Plant,74,Aplotarsus incanus,Pollinator,1,30,236,0,0.3136,0.0333,0.095
