Estimate.Intercept,Est.Error.Intercept,2.5%ile.Intercept,97.5%ile.Intercept,id_pair
0.03,0.43,-0.8,0.86,3486
-0.05,0.48,-0.97,0.86,3487
-0.05,0.44,-0.91,0.81,3488
0.18,0.44,-0.69,1.04,3489
0.3,0.42,-0.51,1.15,3490
-0.42,0.44,-1.29,0.42,3491
0.41,0.45,-0.46,1.3,3492
0.18,0.48,-0.74,1.16,3493
0,0.43,-0.85,0.84,3494
0.3,0.42,-0.53,1.13,3495
0.01,0.48,-0.89,0.95,3496
-0.07,0.43,-0.89,0.78,3497
0.34,0.42,-0.5,1.17,3498
0.22,0.39,-0.55,1,3499
-0.03,0.47,-0.95,0.9,3500
-0.08,0.43,-0.93,0.76,3501
-0.11,0.45,-1,0.74,3502
-0.21,0.47,-1.13,0.69,3503
-0.15,0.45,-1.02,0.73,3504
-0.29,0.43,-1.14,0.57,3505
-0.15,0.44,-1.04,0.73,3506
0.26,0.46,-0.6,1.18,3507
0.25,0.47,-0.67,1.19,3508
0.1,0.46,-0.79,1.02,3509
-0.03,0.42,-0.86,0.77,3510
0.18,0.46,-0.71,1.1,3511
-0.03,0.46,-0.95,0.86,3512
0.21,0.46,-0.7,1.15,3513
-0.02,0.45,-0.88,0.85,3514
-0.13,0.44,-1.03,0.72,3515
-0.18,0.44,-1.06,0.66,3516
0.13,0.47,-0.75,1.07,3517
0.32,0.47,-0.59,1.25,3518
-0.03,0.47,-0.95,0.89,3519
-0.56,0.42,-1.42,0.25,3520
-0.23,0.43,-1.11,0.61,3521
-0.04,0.47,-0.94,0.87,3522
0.24,0.48,-0.68,1.19,3523
0.28,0.46,-0.63,1.19,3524
-0.09,0.45,-0.98,0.8,3525
-0.07,0.47,-1.01,0.84,3526
0.2,0.49,-0.75,1.18,3527
-0.51,0.41,-1.32,0.26,3528
-0.19,0.45,-1.09,0.7,3529
-0.08,0.45,-0.96,0.81,3530
-0.28,0.46,-1.2,0.59,3531
-0.05,0.46,-0.94,0.83,3532
-0.15,0.45,-1.05,0.73,3533
-0.04,0.44,-0.91,0.79,3534
0.02,0.46,-0.86,0.94,3535
-0.06,0.47,-0.97,0.88,3536
0.11,0.47,-0.77,1.03,3537
0.15,0.46,-0.73,1.08,3538
0.11,0.47,-0.81,1.07,3539
-0.23,0.43,-1.09,0.6,3540
0.12,0.46,-0.75,1.03,3541
-0.01,0.45,-0.9,0.86,3542
0.06,0.48,-0.89,1.01,3543
-0.1,0.46,-1,0.78,3544
-0.03,0.48,-0.99,0.94,3545
0.07,0.47,-0.88,1,3546
0.11,0.48,-0.81,1.07,3547
-0.03,0.48,-0.97,0.91,3548
0.13,0.46,-0.78,1.03,3549
0.05,0.46,-0.88,0.95,3550
-0.09,0.47,-1.03,0.82,3551
-0.08,0.45,-0.99,0.8,3552
-0,0.44,-0.87,0.87,3553
0.01,0.48,-0.94,0.93,3554
-0.14,0.45,-1.04,0.73,3555
-0.08,0.46,-1,0.81,3556
-0,0.45,-0.9,0.84,3557
0.1,0.46,-0.79,1.01,3558
-0.02,0.49,-0.97,0.92,3559
0,0.49,-0.94,0.96,3560
0,0.5,-0.95,1,3561
0.01,0.48,-0.9,0.96,3562
0.05,0.48,-0.88,0.98,3563
-0.03,0.48,-1,0.89,3564
0.04,0.49,-0.92,1.02,3565
-0.06,0.49,-1.04,0.88,3566
0.07,0.48,-0.88,1.01,3567
-0.12,0.46,-1,0.76,3568
-0.14,0.46,-1.05,0.76,3569
-0.01,0.47,-0.93,0.9,3570
-0.1,0.47,-1.02,0.82,3571
-0.23,0.47,-1.18,0.68,3572
-0.03,0.48,-0.97,0.92,3573
0.04,0.46,-0.83,0.94,3574
0.14,0.46,-0.74,1.05,3575
0.05,0.48,-0.9,1.02,3576
0,0.5,-0.97,0.98,3577
0.02,0.48,-0.91,0.95,3578
-0.01,0.41,-0.82,0.81,3579
-0.18,0.42,-1.01,0.63,3580
0.34,0.43,-0.49,1.18,3581
0.31,0.44,-0.56,1.16,3582
-0,0.45,-0.87,0.89,3583
-0.24,0.43,-1.1,0.57,3584
-0.49,0.45,-1.42,0.38,3585
-0.23,0.44,-1.1,0.63,3586
0.13,0.45,-0.73,1.03,3587
0.01,0.47,-0.92,0.92,3588
-0.33,0.45,-1.21,0.53,3589
0.04,0.47,-0.87,0.96,3590
-0.01,0.47,-0.95,0.92,3591
-0.16,0.45,-1.11,0.73,3592
0.15,0.47,-0.76,1.06,3593
-0.37,0.43,-1.2,0.46,3594
-0.48,0.48,-1.43,0.43,3595
0.13,0.46,-0.77,1.04,3596
0.08,0.47,-0.82,1,3597
-0.38,0.44,-1.26,0.48,3598
-0.04,0.46,-0.93,0.88,3599
-0.05,0.46,-0.95,0.88,3600
-0.12,0.46,-1.01,0.77,3601
-0.08,0.46,-1.01,0.78,3602
0.04,0.45,-0.84,0.93,3603
0.12,0.47,-0.8,1.06,3604
0.01,0.48,-0.93,0.97,3605
-0.15,0.46,-1.06,0.76,3606
-0.1,0.46,-1.02,0.78,3607
-0.05,0.45,-0.92,0.83,3608
-0.17,0.46,-1.09,0.74,3609
-0.17,0.47,-1.11,0.76,3610
-0.09,0.46,-1.02,0.8,3611
-0.06,0.48,-0.99,0.85,3612
-0.13,0.48,-1.08,0.8,3613
0.02,0.47,-0.92,0.94,3614
-0.14,0.44,-1.01,0.73,3615
0.17,0.44,-0.66,1.03,3616
-0.06,0.47,-0.98,0.84,3617
0.01,0.48,-0.92,0.95,3618
0.03,0.42,-0.81,0.86,3619
-0.23,0.43,-1.06,0.61,3620
0.28,0.45,-0.59,1.18,3621
0.02,0.45,-0.87,0.91,3622
-0.25,0.42,-1.11,0.57,3623
-0.1,0.44,-1.01,0.76,3624
0.8,0.43,-0.02,1.67,3625
-0.12,0.42,-0.94,0.7,3626
0.08,0.47,-0.82,1.02,3627
-0.6,0.42,-1.44,0.18,3628
-0.05,0.42,-0.91,0.74,3629
0.2,0.41,-0.6,1.01,3630
-0.43,0.44,-1.28,0.44,3631
-0.11,0.44,-0.99,0.71,3632
-0.08,0.46,-0.99,0.79,3633
-0.27,0.43,-1.12,0.55,3634
0.08,0.47,-0.85,0.99,3635
0.38,0.43,-0.46,1.23,3636
-0.01,0.46,-0.92,0.89,3637
0.24,0.47,-0.68,1.18,3638
-0.03,0.45,-0.92,0.83,3639
0.26,0.47,-0.65,1.18,3640
-0.12,0.46,-1.05,0.79,3641
0.09,0.47,-0.85,1.03,3642
-0.18,0.44,-1.04,0.69,3643
0.06,0.46,-0.85,0.97,3644
0.52,0.43,-0.34,1.39,3645
0.19,0.46,-0.69,1.11,3646
0.34,0.47,-0.58,1.27,3647
0.19,0.48,-0.74,1.14,3648
0.06,0.47,-0.85,0.98,3649
-0.07,0.47,-0.97,0.81,3650
-0.13,0.47,-1.05,0.78,3651
0.78,0.45,-0.07,1.68,3652
-0.05,0.45,-0.97,0.82,3653
-0.21,0.45,-1.14,0.65,3654
-0.06,0.44,-0.92,0.8,3655
0.4,0.43,-0.42,1.27,3656
0.2,0.43,-0.65,1.03,3657
-0.02,0.42,-0.83,0.81,3658
-0.06,0.44,-0.95,0.8,3659
-0.07,0.44,-0.94,0.81,3660
0.03,0.47,-0.92,0.97,3661
-0.07,0.44,-0.94,0.77,3662
0.09,0.45,-0.82,0.97,3663
0.19,0.45,-0.7,1.07,3664
-0.09,0.41,-0.89,0.71,3665
0.22,0.48,-0.69,1.18,3666
0.13,0.49,-0.84,1.08,3667
0.02,0.48,-0.92,0.96,3668
0.11,0.48,-0.85,1.06,3669
0.1,0.47,-0.84,1.05,3670
0.05,0.46,-0.85,0.95,3671
-0.21,0.45,-1.11,0.65,3672
-0.04,0.48,-0.96,0.91,3673
-0.04,0.47,-0.97,0.91,3674
0.12,0.45,-0.75,1,3675
-0.33,0.45,-1.23,0.51,3676
0.09,0.48,-0.86,0.99,3677
0.04,0.48,-0.9,1,3678
-0.01,0.43,-0.85,0.83,3679
0.07,0.47,-0.86,0.96,3680
-0.12,0.46,-1.04,0.77,3681
0.19,0.47,-0.73,1.16,3682
0.15,0.48,-0.79,1.11,3683
-0.02,0.46,-0.94,0.9,3684
0.36,0.48,-0.55,1.33,3685
0.33,0.46,-0.56,1.25,3686
0.01,0.48,-0.95,0.96,3687
-0.07,0.46,-0.96,0.84,3688
-0.16,0.48,-1.08,0.79,3689
0.01,0.49,-0.94,0.99,3690
-0.11,0.47,-1.04,0.77,3691
-0.01,0.47,-0.92,0.91,3692
-0.08,0.46,-0.99,0.82,3693
0.26,0.47,-0.65,1.2,3694
-0.16,0.48,-1.11,0.78,3695
-0.06,0.47,-0.97,0.87,3696
-0.1,0.46,-0.99,0.76,3697
0,0.48,-0.94,0.95,3698
0.13,0.49,-0.82,1.08,3699
0.04,0.48,-0.9,0.99,3700
0.02,0.48,-0.9,0.95,3701
0.07,0.47,-0.84,0.98,3702
0.02,0.46,-0.92,0.94,3703
-0.33,0.43,-1.19,0.52,3704
-0.05,0.48,-1.01,0.89,3705
-0.08,0.48,-1,0.82,3706
0.17,0.46,-0.74,1.09,3707
0.01,0.45,-0.9,0.9,3708
0,0.47,-0.96,0.9,3709
-0.02,0.46,-0.97,0.86,3710
-0.09,0.48,-1.02,0.83,3711
0.14,0.48,-0.78,1.09,3712
-0.06,0.46,-0.97,0.88,3713
-0.13,0.48,-1.09,0.82,3714
-0.25,0.47,-1.15,0.66,3715
-0.08,0.47,-1,0.84,3716
-0.38,0.45,-1.27,0.47,3717
-0.16,0.45,-1.07,0.71,3718
0.06,0.4,-0.72,0.85,3719
0.92,0.45,0.08,1.81,3720
0.11,0.43,-0.72,0.97,3721
0.01,0.46,-0.92,0.92,3722
0.15,0.47,-0.76,1.07,3723
-0.08,0.47,-1.04,0.84,3724
-0.12,0.46,-1.01,0.8,3725
0.06,0.44,-0.82,0.9,3726
0.07,0.44,-0.79,0.91,3727
-0.14,0.46,-1.03,0.75,3728
-0.1,0.47,-1.03,0.81,3729
1.25,0.46,0.37,2.18,3730
0.35,0.41,-0.44,1.16,3731
-0.05,0.45,-0.95,0.83,3732
-0.15,0.46,-1.06,0.74,3733
0.05,0.48,-0.89,0.98,3734
-0.03,0.46,-0.94,0.86,3735
0.17,0.47,-0.75,1.07,3736
0.12,0.46,-0.77,1.03,3737
0.22,0.46,-0.67,1.14,3738
-0.17,0.46,-1.07,0.75,3739
-0.05,0.48,-0.98,0.86,3740
-0.01,0.45,-0.88,0.88,3741
0.18,0.46,-0.71,1.1,3742
0.21,0.46,-0.69,1.16,3743
0.12,0.48,-0.82,1.1,3744
-0.34,0.47,-1.3,0.58,3745
0.07,0.48,-0.87,1.02,3746
0.2,0.45,-0.71,1.09,3747
0.45,0.46,-0.42,1.38,3748
0.33,0.45,-0.53,1.21,3749
0.23,0.45,-0.65,1.16,3750
0.04,0.47,-0.89,0.96,3751
0.11,0.48,-0.82,1.06,3752
0.19,0.45,-0.71,1.09,3753
0.13,0.46,-0.76,1.02,3754
-0.05,0.49,-0.99,0.91,3755
-0.1,0.47,-1.02,0.82,3756
-0.44,0.47,-1.39,0.47,3757
-0.21,0.46,-1.11,0.7,3758
-0.34,0.49,-1.31,0.59,3759
-0.34,0.47,-1.28,0.59,3760
-0.28,0.46,-1.21,0.63,3761
-0.49,0.47,-1.43,0.43,3762
0.05,0.5,-0.91,1.04,3763
-0.12,0.45,-0.99,0.77,3764
0.14,0.47,-0.78,1.1,3765
-0.07,0.46,-0.97,0.83,3766
-0.43,0.42,-1.27,0.34,3767
0.37,0.47,-0.52,1.33,3768
-0.09,0.48,-1.03,0.85,3769
0.15,0.44,-0.69,1.04,3770
-0.14,0.47,-1.05,0.73,3771
-0.09,0.47,-1.02,0.82,3772
-0.11,0.45,-0.97,0.77,3773
0.13,0.44,-0.73,1.02,3774
-0.14,0.45,-1.04,0.73,3775
0.07,0.45,-0.82,0.97,3776
0.07,0.45,-0.8,0.94,3777
-0.09,0.46,-0.98,0.81,3778
0.15,0.45,-0.74,1.02,3779
-0.1,0.44,-0.99,0.75,3780
0.13,0.46,-0.77,1.06,3781
-0.52,0.45,-1.43,0.31,3782
-0.07,0.47,-1.01,0.86,3783
-0.08,0.48,-1.05,0.85,3784
-0.04,0.46,-0.96,0.88,3785
0.06,0.43,-0.8,0.91,3786
0.01,0.46,-0.9,0.9,3787
0.04,0.5,-0.91,1.03,3788
0.08,0.47,-0.87,1.02,3789
0.06,0.47,-0.86,1.01,3790
-0.09,0.44,-0.95,0.81,3791
-0.33,0.45,-1.23,0.54,3792
0.06,0.47,-0.86,1.02,3793
-0.35,0.44,-1.21,0.49,3794
0.34,0.46,-0.57,1.26,3795
0.12,0.45,-0.76,1.01,3796
-0.04,0.46,-0.93,0.88,3797
-0.03,0.45,-0.91,0.86,3798
0.07,0.49,-0.89,1.02,3799
-0.13,0.48,-1.08,0.8,3800
0,0.47,-0.91,0.92,3801
0,0.48,-0.92,0.95,3802
0.21,0.47,-0.73,1.15,3803
-0.02,0.48,-0.98,0.94,3804
-0.04,0.44,-0.93,0.83,3805
-0.2,0.44,-1.06,0.63,3806
-0.21,0.48,-1.15,0.7,3807
-0.09,0.46,-1.01,0.83,3808
-0.05,0.49,-1.02,0.92,3809
-0.08,0.45,-0.98,0.8,3810
-0.19,0.46,-1.09,0.7,3811
-0.07,0.45,-0.97,0.81,3812
-0.08,0.47,-0.99,0.82,3813
-0.03,0.45,-0.92,0.88,3814
-0.16,0.44,-1.05,0.7,3815
0.03,0.46,-0.89,0.92,3816
-0.14,0.45,-1.02,0.73,3817
-0.21,0.43,-1.07,0.63,3818
-0.25,0.44,-1.13,0.61,3819
-0.21,0.45,-1.1,0.68,3820
-0.3,0.44,-1.16,0.55,3821
0.93,0.44,0.1,1.83,3822
0,0.47,-0.92,0.92,3823
-0.16,0.46,-1.07,0.76,3824
-0.04,0.48,-0.97,0.88,3825
-0.11,0.45,-1.03,0.78,3826
-0.03,0.42,-0.89,0.81,3827
-0.34,0.43,-1.18,0.5,3828
-0.04,0.44,-0.91,0.84,3829
-0.16,0.43,-1,0.66,3830
-0.17,0.45,-1.05,0.72,3831
0.23,0.49,-0.75,1.18,3832
0.04,0.47,-0.88,0.97,3833
0.05,0.48,-0.9,0.99,3834
0.12,0.47,-0.77,1.08,3835
-0.12,0.46,-1.03,0.78,3836
0.14,0.46,-0.77,1.06,3837
0.02,0.46,-0.85,0.92,3838
0.48,0.44,-0.37,1.34,3839
-0.15,0.45,-1.05,0.74,3840
-0.01,0.47,-0.94,0.92,3841
0.34,0.46,-0.54,1.28,3842
0.41,0.46,-0.49,1.35,3843
0.04,0.48,-0.88,0.97,3844
-0.06,0.44,-0.93,0.8,3845
0.03,0.46,-0.88,0.94,3846
0.01,0.48,-0.92,0.96,3847
-0.1,0.46,-0.99,0.81,3848
0.67,0.46,-0.2,1.6,3849
0.18,0.45,-0.72,1.06,3850
0.25,0.45,-0.63,1.14,3851
-0.14,0.44,-1.03,0.73,3852
-0.26,0.46,-1.2,0.61,3853
0.41,0.47,-0.5,1.38,3854
0.23,0.45,-0.67,1.12,3855
-0.13,0.42,-0.97,0.68,3856
0.01,0.47,-0.92,0.97,3857
0.22,0.43,-0.61,1.04,3858
-0.18,0.43,-1.03,0.67,3859
0.03,0.44,-0.82,0.91,3860
0.24,0.44,-0.6,1.13,3861
-0,0.47,-0.93,0.92,3862
-0.07,0.46,-0.99,0.82,3863
-0.19,0.45,-1.11,0.68,3864
-0.07,0.46,-0.98,0.85,3865
0.07,0.46,-0.81,0.99,3866
0.01,0.45,-0.87,0.9,3867
0.14,0.48,-0.78,1.08,3868
-0.03,0.47,-0.98,0.88,3869
-0.03,0.46,-0.94,0.86,3870
0.07,0.45,-0.79,0.93,3871
-0.09,0.48,-1.02,0.83,3872
-0.28,0.43,-1.11,0.54,3873
-0.12,0.46,-1.05,0.77,3874
-0.25,0.47,-1.21,0.66,3875
-0.01,0.46,-0.91,0.9,3876
0.07,0.47,-0.89,1.01,3877
0.21,0.48,-0.73,1.16,3878
0.13,0.47,-0.82,1.06,3879
-0.08,0.48,-1.01,0.87,3880
-0.18,0.47,-1.1,0.75,3881
0.18,0.46,-0.73,1.1,3882
-0,0.47,-0.95,0.9,3883
0.2,0.47,-0.7,1.14,3884
-0.06,0.48,-1,0.89,3885
0.06,0.48,-0.89,0.98,3886
-0.17,0.47,-1.15,0.75,3887
0.04,0.5,-0.92,1.01,3888
0.13,0.46,-0.74,1.04,3889
-0.11,0.48,-1.04,0.82,3890
-0.08,0.46,-1.02,0.8,3891
-0.13,0.44,-0.98,0.7,3892
-0.18,0.45,-1.06,0.71,3893
0.06,0.47,-0.89,1,3894
-0.02,0.46,-0.92,0.87,3895
-0.03,0.47,-0.93,0.88,3896
-0.22,0.46,-1.14,0.67,3897
-0.11,0.46,-1.04,0.78,3898
0.04,0.46,-0.89,0.94,3899
0.06,0.48,-0.86,1,3900
-0.07,0.48,-1.03,0.89,3901
-0.4,0.45,-1.3,0.46,3902
-0.24,0.44,-1.1,0.62,3903
0.05,0.45,-0.82,0.96,3904
0.11,0.47,-0.82,1.03,3905
0.27,0.48,-0.65,1.21,3906
0.03,0.47,-0.91,0.98,3907
-0.01,0.47,-0.92,0.91,3908
-0.07,0.46,-0.97,0.81,3909
0.01,0.45,-0.9,0.89,3910
0.21,0.47,-0.71,1.15,3911
0.04,0.46,-0.89,0.94,3912
0.04,0.44,-0.81,0.89,3913
1.19,0.46,0.34,2.14,3914
0.1,0.43,-0.73,0.97,3915
0.06,0.44,-0.83,0.93,3916
-0.08,0.48,-1.06,0.85,3917
0.2,0.42,-0.6,1.05,3918
0.7,0.46,-0.15,1.63,3919
-0.14,0.44,-1.01,0.69,3920
-0.12,0.44,-0.99,0.72,3921
0.29,0.44,-0.56,1.18,3922
0.17,0.44,-0.69,1.03,3923
-0.3,0.45,-1.2,0.57,3924
0.38,0.47,-0.49,1.29,3925
0.01,0.47,-0.89,0.93,3926
-0.43,0.43,-1.3,0.39,3927
-0.02,0.45,-0.9,0.86,3928
-0.25,0.44,-1.14,0.61,3929
-0.31,0.46,-1.21,0.59,3930
-0.28,0.45,-1.21,0.6,3931
0.49,0.44,-0.35,1.36,3932
-0.35,0.45,-1.24,0.53,3933
0.29,0.46,-0.59,1.19,3934
0,0.48,-0.96,0.95,3935
0.12,0.48,-0.83,1.05,3936
0.12,0.46,-0.78,1.01,3937
0.15,0.48,-0.76,1.09,3938
0.09,0.46,-0.81,1.01,3939
0.16,0.49,-0.77,1.11,3940
-0.02,0.48,-0.99,0.91,3941
0,0.49,-0.94,0.96,3942
0.03,0.47,-0.86,0.96,3943
-0.12,0.46,-1.04,0.78,3944
-0.1,0.47,-1.05,0.79,3945
-0.09,0.48,-1.02,0.83,3946
-0.08,0.47,-1.01,0.8,3947
-0.09,0.48,-1.03,0.86,3948
-0.1,0.47,-1,0.87,3949
-0.1,0.47,-1.03,0.82,3950
0.36,0.46,-0.51,1.27,3951
-0.04,0.49,-1.04,0.91,3952
0.11,0.47,-0.78,1.05,3953
0.13,0.47,-0.79,1.04,3954
-0.14,0.46,-1.08,0.76,3955
0.06,0.47,-0.88,0.99,3956
0.09,0.46,-0.79,1,3957
0.19,0.47,-0.74,1.13,3958
0.07,0.48,-0.9,1.01,3959
0.15,0.46,-0.72,1.02,3960
0.19,0.45,-0.68,1.04,3961
-0.13,0.45,-1,0.72,3962
0.29,0.45,-0.59,1.18,3963
-0.05,0.45,-0.93,0.84,3964
-0.1,0.46,-1.02,0.8,3965
-0.08,0.46,-0.97,0.81,3966
-0.28,0.46,-1.18,0.61,3967
-0.1,0.48,-1.03,0.85,3968
-0.29,0.44,-1.17,0.56,3969
-0,0.44,-0.87,0.86,3970
0.27,0.48,-0.63,1.22,3971
-0.05,0.48,-0.99,0.9,3972
-0.04,0.46,-0.92,0.86,3973
-0.18,0.45,-1.09,0.73,3974
0.03,0.48,-0.91,0.98,3975
-0.09,0.47,-1.01,0.82,3976
-0.2,0.46,-1.16,0.7,3977
-0.15,0.48,-1.08,0.75,3978
0.03,0.47,-0.88,0.98,3979
-0.04,0.46,-0.93,0.83,3980
0.1,0.48,-0.84,1.08,3981
0.09,0.47,-0.82,1.01,3982
0.08,0.47,-0.84,1.01,3983
0.07,0.48,-0.87,1.01,3984
0.04,0.47,-0.88,0.97,3985
-0.01,0.48,-0.95,0.95,3986
-0.01,0.47,-0.91,0.89,3987
0,0.48,-0.91,0.94,3988
-0.09,0.47,-1.02,0.84,3989
0.09,0.47,-0.84,1.03,3990
0.01,0.47,-0.91,0.95,3991
0.07,0.49,-0.87,1.01,3992
-0.02,0.47,-0.96,0.9,3993
-0.08,0.46,-1,0.8,3994
-0.05,0.49,-1,0.87,3995
-0.19,0.48,-1.15,0.76,3996
0,0.49,-0.95,0.94,3997
-0.06,0.47,-1,0.89,3998
-0.03,0.48,-0.99,0.91,3999
-0.01,0.48,-0.96,0.93,4000
-0.01,0.49,-0.96,0.93,4001
0.02,0.46,-0.87,0.94,4002
-0.06,0.45,-0.95,0.82,4003
-0.01,0.48,-0.93,0.92,4004
-0.02,0.48,-0.95,0.91,4005
-0.02,0.47,-0.96,0.93,4006
-0.03,0.46,-0.96,0.87,4007
-0.1,0.47,-1.05,0.83,4008
-0.01,0.49,-1,0.96,4009
-0.09,0.48,-1.04,0.86,4010
-0.26,0.45,-1.15,0.6,4011
-0.17,0.48,-1.1,0.77,4012
0.04,0.46,-0.88,0.95,4013
-0.01,0.47,-0.94,0.91,4014
-0.15,0.47,-1.1,0.75,4015
0.01,0.48,-0.89,0.96,4016
-0.06,0.45,-0.97,0.81,4017
0.16,0.45,-0.72,1.07,4018
0.48,0.47,-0.41,1.44,4019
0.07,0.47,-0.88,1,4020
-0.07,0.46,-0.96,0.84,4021
-0.28,0.47,-1.21,0.63,4022
-0.13,0.46,-1.04,0.76,4023
0.12,0.47,-0.82,1.08,4024
-0.2,0.45,-1.06,0.68,4025
0.28,0.46,-0.62,1.19,4026
0.29,0.48,-0.65,1.22,4027
-0.12,0.47,-1.06,0.82,4028
-0.01,0.47,-0.95,0.91,4029
-0.18,0.45,-1.08,0.74,4030
0.01,0.49,-0.97,0.97,4031
-0.05,0.48,-0.97,0.88,4032
0.04,0.47,-0.86,0.98,4033
0.09,0.46,-0.83,1.02,4034
-0.03,0.47,-0.97,0.9,4035
0.15,0.46,-0.76,1.07,4036
0.2,0.46,-0.68,1.12,4037
-0.21,0.45,-1.11,0.68,4038
0,0.46,-0.92,0.9,4039
-0.13,0.47,-1.06,0.76,4040
-0.2,0.47,-1.14,0.72,4041
-0.02,0.49,-0.98,0.94,4042
-0.04,0.47,-0.96,0.87,4043
0.01,0.48,-0.92,0.97,4044
0.11,0.49,-0.87,1.07,4045
-0.08,0.46,-0.99,0.79,4046
-0.07,0.45,-0.95,0.79,4047
-0.01,0.47,-0.96,0.95,4048
0.05,0.45,-0.84,0.93,4049
-0.36,0.44,-1.22,0.46,4050
0.08,0.47,-0.83,0.98,4051
-0.12,0.45,-0.98,0.75,4052
0.06,0.47,-0.85,0.98,4053
-0.09,0.47,-1,0.86,4054
-0.09,0.46,-1,0.82,4055
-0.14,0.47,-1.08,0.78,4056
-0.08,0.48,-1.03,0.86,4057
-0.15,0.48,-1.09,0.79,4058
-0.2,0.48,-1.18,0.75,4059
-0.15,0.48,-1.09,0.79,4060
-0.09,0.48,-1.01,0.84,4061
-0.08,0.46,-0.95,0.81,4062
-0.12,0.47,-1.04,0.79,4063
-0.03,0.45,-0.9,0.84,4064
0.02,0.47,-0.9,0.9,4065
0.12,0.46,-0.8,1.02,4066
-0.06,0.47,-0.98,0.85,4067
0.12,0.47,-0.78,1.04,4068
-0.41,0.42,-1.26,0.41,4069
-0.24,0.45,-1.14,0.66,4070
-0.06,0.47,-0.99,0.89,4071
-0.18,0.46,-1.09,0.7,4072
-0.02,0.48,-0.97,0.91,4073
-0.21,0.46,-1.13,0.68,4074
0.08,0.46,-0.83,0.98,4075
