Estimate.Intercept,Est.Error.Intercept,2.5%ile.Intercept,97.5%ile.Intercept,id_pair
0.05,0.48,-0.88,1.01,3485
0.03,0.43,-0.82,0.87,3486
-0.06,0.48,-1.01,0.87,3487
-0.05,0.46,-0.96,0.86,3488
0.18,0.44,-0.65,1.05,3489
0.31,0.42,-0.5,1.13,3490
-0.42,0.45,-1.33,0.47,3491
0.41,0.44,-0.47,1.31,3492
0.18,0.48,-0.76,1.12,3493
-0.01,0.42,-0.85,0.84,3494
0.3,0.44,-0.55,1.18,3495
0.01,0.47,-0.89,0.93,3496
-0.07,0.44,-0.92,0.82,3497
0.32,0.43,-0.49,1.15,3498
0.21,0.38,-0.57,0.95,3499
-0.04,0.46,-0.93,0.88,3500
-0.08,0.44,-0.96,0.78,3501
-0.1,0.45,-1.03,0.78,3502
-0.21,0.46,-1.14,0.68,3503
-0.15,0.44,-1.05,0.7,3504
-0.29,0.42,-1.13,0.53,3505
-0.15,0.45,-1.03,0.75,3506
0.25,0.47,-0.64,1.2,3507
0.26,0.47,-0.64,1.22,3508
0.09,0.47,-0.85,1.05,3509
-0.04,0.43,-0.86,0.8,3510
0.18,0.45,-0.7,1.06,3511
-0.03,0.45,-0.92,0.89,3512
0.22,0.44,-0.67,1.11,3513
-0.01,0.44,-0.89,0.85,3514
-0.13,0.44,-1,0.74,3515
-0.19,0.44,-1.06,0.66,3516
0.12,0.47,-0.79,1.07,3517
0.32,0.48,-0.58,1.29,3518
-0.04,0.47,-0.96,0.89,3519
-0.56,0.43,-1.41,0.26,3520
-0.24,0.44,-1.11,0.62,3521
-0.05,0.48,-0.98,0.89,3522
0.25,0.47,-0.68,1.21,3523
0.27,0.46,-0.62,1.17,3524
-0.09,0.45,-0.97,0.79,3525
-0.07,0.49,-1.04,0.88,3526
0.2,0.47,-0.72,1.12,3527
-0.52,0.42,-1.39,0.28,3528
-0.2,0.47,-1.12,0.72,3529
-0.09,0.44,-0.95,0.78,3530
-0.29,0.45,-1.18,0.57,3531
-0.05,0.48,-0.98,0.88,3532
-0.14,0.45,-1.02,0.74,3533
-0.03,0.45,-0.92,0.85,3534
0.02,0.47,-0.9,0.93,3535
-0.06,0.46,-0.97,0.82,3536
0.11,0.48,-0.82,1.08,3537
0.16,0.46,-0.74,1.08,3538
0.12,0.46,-0.82,1.03,3539
-0.23,0.44,-1.13,0.63,3540
0.13,0.48,-0.85,1.11,3541
-0.02,0.43,-0.88,0.84,3542
0.06,0.49,-0.89,1.03,3543
-0.1,0.48,-1.03,0.85,3544
-0.03,0.46,-0.96,0.87,3545
0.07,0.47,-0.84,1.02,3546
0.11,0.46,-0.78,1.05,3547
-0.02,0.48,-0.94,0.94,3548
0.12,0.48,-0.81,1.06,3549
0.04,0.47,-0.89,0.97,3550
-0.09,0.47,-1.05,0.83,3551
-0.09,0.47,-1.02,0.8,3552
-0.02,0.45,-0.92,0.85,3553
0.02,0.48,-0.93,0.96,3554
-0.14,0.46,-1.03,0.78,3555
-0.08,0.46,-1.01,0.79,3556
-0,0.46,-0.91,0.88,3557
0.1,0.47,-0.82,1.02,3558
-0.04,0.48,-0.98,0.88,3559
-0,0.49,-0.93,0.97,3560
0.01,0.49,-0.93,0.97,3561
0.01,0.47,-0.93,0.94,3562
0.05,0.47,-0.89,0.99,3563
-0.04,0.48,-0.98,0.92,3564
0.04,0.46,-0.86,0.95,3565
-0.06,0.48,-1.03,0.85,3566
0.07,0.47,-0.84,0.99,3567
-0.12,0.46,-1,0.77,3568
-0.13,0.48,-1.06,0.78,3569
-0.01,0.48,-0.97,0.94,3570
-0.11,0.46,-1.03,0.81,3571
-0.24,0.48,-1.17,0.68,3572
-0.03,0.5,-1.02,0.97,3573
0.04,0.47,-0.84,0.96,3574
0.13,0.47,-0.76,1.06,3575
0.06,0.49,-0.89,1.01,3576
0,0.49,-0.95,0.98,3577
0.02,0.47,-0.9,0.98,3578
-0.01,0.42,-0.83,0.8,3579
-0.19,0.44,-1.06,0.66,3580
0.36,0.43,-0.5,1.22,3581
0.31,0.44,-0.56,1.16,3582
-0,0.47,-0.93,0.91,3583
-0.24,0.44,-1.13,0.61,3584
-0.48,0.46,-1.4,0.43,3585
-0.23,0.45,-1.12,0.65,3586
0.12,0.45,-0.78,1.03,3587
0.01,0.47,-0.93,0.93,3588
-0.34,0.42,-1.18,0.49,3589
0.05,0.46,-0.85,0.95,3590
-0.01,0.48,-0.96,0.93,3591
-0.16,0.45,-1.05,0.71,3592
0.15,0.47,-0.74,1.1,3593
-0.36,0.45,-1.27,0.51,3594
-0.47,0.46,-1.42,0.43,3595
0.14,0.47,-0.78,1.06,3596
0.08,0.46,-0.78,1,3597
-0.38,0.43,-1.24,0.44,3598
-0.04,0.49,-1,0.9,3599
-0.05,0.47,-0.94,0.87,3600
-0.11,0.45,-0.99,0.78,3601
-0.08,0.47,-0.99,0.81,3602
0.04,0.47,-0.92,0.97,3603
0.11,0.47,-0.78,1.02,3604
0.02,0.49,-0.95,0.95,3605
-0.16,0.46,-1.09,0.75,3606
-0.11,0.46,-1.03,0.82,3607
-0.05,0.48,-1,0.89,3608
-0.18,0.46,-1.08,0.71,3609
-0.16,0.47,-1.08,0.73,3610
-0.09,0.47,-1.02,0.84,3611
-0.08,0.47,-0.99,0.85,3612
-0.15,0.48,-1.11,0.79,3613
0.02,0.48,-0.92,0.98,3614
-0.13,0.44,-0.99,0.69,3615
0.19,0.46,-0.73,1.11,3616
-0.06,0.47,-1,0.85,3617
0.01,0.47,-0.9,0.93,3618
0.03,0.4,-0.75,0.8,3619
-0.22,0.43,-1.05,0.61,3620
0.29,0.46,-0.57,1.2,3621
0.03,0.44,-0.83,0.91,3622
-0.25,0.42,-1.1,0.56,3623
-0.1,0.45,-0.98,0.78,3624
0.81,0.44,-0.03,1.69,3625
-0.12,0.41,-0.95,0.71,3626
0.08,0.47,-0.82,1,3627
-0.6,0.43,-1.5,0.24,3628
-0.05,0.41,-0.86,0.78,3629
0.2,0.42,-0.64,1.02,3630
-0.43,0.42,-1.29,0.38,3631
-0.11,0.43,-0.97,0.73,3632
-0.09,0.45,-1.03,0.79,3633
-0.26,0.44,-1.13,0.58,3634
0.1,0.48,-0.84,1.05,3635
0.37,0.43,-0.48,1.26,3636
-0.01,0.45,-0.91,0.88,3637
0.24,0.46,-0.66,1.17,3638
-0.03,0.45,-0.92,0.85,3639
0.26,0.45,-0.63,1.16,3640
-0.12,0.46,-1.04,0.77,3641
0.09,0.47,-0.84,1.03,3642
-0.17,0.45,-1.06,0.74,3643
0.06,0.46,-0.83,0.98,3644
0.52,0.43,-0.32,1.38,3645
0.19,0.46,-0.73,1.13,3646
0.35,0.47,-0.55,1.27,3647
0.19,0.46,-0.7,1.05,3648
0.07,0.47,-0.88,1.01,3649
-0.06,0.47,-0.95,0.89,3650
-0.12,0.46,-1.02,0.76,3651
0.79,0.46,-0.09,1.72,3652
-0.06,0.48,-1.01,0.86,3653
-0.21,0.46,-1.12,0.66,3654
-0.05,0.43,-0.86,0.81,3655
0.41,0.45,-0.48,1.31,3656
0.2,0.42,-0.62,1.06,3657
-0.03,0.42,-0.87,0.78,3658
-0.06,0.47,-0.96,0.87,3659
-0.07,0.44,-0.93,0.79,3660
0.04,0.46,-0.86,0.93,3661
-0.06,0.45,-0.98,0.84,3662
0.1,0.45,-0.77,1,3663
0.19,0.46,-0.69,1.11,3664
-0.08,0.42,-0.93,0.73,3665
0.22,0.47,-0.7,1.15,3666
0.13,0.46,-0.79,1.07,3667
0.02,0.45,-0.87,0.89,3668
0.1,0.46,-0.78,0.98,3669
0.11,0.48,-0.83,1.04,3670
0.05,0.48,-0.93,0.99,3671
-0.2,0.45,-1.11,0.68,3672
-0.05,0.49,-1.03,0.89,3673
-0.04,0.47,-0.93,0.9,3674
0.12,0.46,-0.81,1.02,3675
-0.33,0.42,-1.16,0.48,3676
0.09,0.48,-0.83,1.03,3677
0.04,0.48,-0.88,0.99,3678
-0.01,0.44,-0.89,0.85,3679
0.08,0.44,-0.79,0.94,3680
-0.12,0.46,-1.04,0.8,3681
0.19,0.47,-0.69,1.11,3682
0.15,0.48,-0.79,1.09,3683
-0.02,0.47,-0.91,0.91,3684
0.37,0.48,-0.57,1.32,3685
0.34,0.46,-0.52,1.23,3686
0.01,0.47,-0.92,0.93,3687
-0.07,0.47,-1.01,0.84,3688
-0.15,0.48,-1.09,0.79,3689
0.01,0.49,-0.94,0.94,3690
-0.1,0.47,-1.04,0.82,3691
-0,0.46,-0.91,0.92,3692
-0.09,0.48,-1.03,0.86,3693
0.27,0.47,-0.67,1.2,3694
-0.15,0.47,-1.12,0.77,3695
-0.06,0.45,-0.93,0.84,3696
-0.09,0.46,-0.98,0.82,3697
0.01,0.49,-0.95,0.97,3698
0.14,0.49,-0.8,1.1,3699
0.05,0.49,-0.89,0.98,3700
0.03,0.49,-0.93,1,3701
0.07,0.48,-0.86,1.02,3702
0.01,0.48,-0.96,0.96,3703
-0.33,0.44,-1.21,0.52,3704
-0.05,0.49,-0.98,0.9,3705
-0.09,0.47,-1.03,0.84,3706
0.16,0.48,-0.78,1.1,3707
0.01,0.47,-0.91,0.94,3708
0.01,0.45,-0.88,0.91,3709
-0.01,0.47,-0.93,0.9,3710
-0.1,0.46,-1.03,0.79,3711
0.14,0.47,-0.78,1.1,3712
-0.06,0.45,-0.96,0.83,3713
-0.14,0.49,-1.13,0.84,3714
-0.24,0.46,-1.14,0.64,3715
-0.08,0.46,-1.02,0.84,3716
-0.38,0.45,-1.28,0.5,3717
-0.17,0.46,-1.08,0.71,3718
0.05,0.4,-0.71,0.84,3719
0.94,0.45,0.08,1.84,3720
0.11,0.43,-0.72,1,3721
0.01,0.46,-0.9,0.93,3722
0.15,0.48,-0.8,1.11,3723
-0.08,0.46,-0.99,0.8,3724
-0.12,0.46,-1.02,0.77,3725
0.06,0.45,-0.8,0.92,3726
0.06,0.44,-0.8,0.91,3727
-0.14,0.47,-1.09,0.78,3728
-0.11,0.47,-1.04,0.79,3729
1.26,0.47,0.37,2.23,3730
0.34,0.42,-0.48,1.17,3731
-0.06,0.46,-0.95,0.84,3732
-0.16,0.44,-1.03,0.69,3733
0.04,0.46,-0.86,0.96,3734
-0.03,0.46,-0.96,0.86,3735
0.18,0.48,-0.77,1.13,3736
0.11,0.47,-0.81,1.04,3737
0.24,0.49,-0.71,1.21,3738
-0.16,0.46,-1.06,0.73,3739
-0.05,0.49,-1.01,0.93,3740
-0.02,0.46,-0.94,0.86,3741
0.17,0.46,-0.75,1.06,3742
0.2,0.46,-0.7,1.14,3743
0.12,0.47,-0.78,1.03,3744
-0.34,0.46,-1.23,0.53,3745
0.06,0.47,-0.85,0.99,3746
0.19,0.46,-0.71,1.12,3747
0.45,0.45,-0.42,1.35,3748
0.33,0.45,-0.53,1.24,3749
0.23,0.47,-0.66,1.15,3750
0.04,0.47,-0.89,1,3751
0.1,0.47,-0.81,1.02,3752
0.19,0.48,-0.74,1.13,3753
0.13,0.47,-0.79,1.06,3754
-0.06,0.47,-0.98,0.86,3755
-0.11,0.47,-1.02,0.81,3756
-0.45,0.46,-1.39,0.43,3757
-0.2,0.47,-1.09,0.69,3758
-0.34,0.47,-1.28,0.58,3759
-0.34,0.48,-1.3,0.57,3760
-0.26,0.45,-1.14,0.63,3761
-0.49,0.48,-1.45,0.43,3762
0.04,0.48,-0.91,1.01,3763
-0.12,0.46,-1.04,0.79,3764
0.14,0.49,-0.8,1.1,3765
-0.07,0.47,-0.99,0.86,3766
-0.43,0.43,-1.29,0.4,3767
0.36,0.48,-0.58,1.32,3768
-0.09,0.46,-1,0.81,3769
0.14,0.44,-0.73,1.04,3770
-0.15,0.45,-1.05,0.74,3771
-0.09,0.47,-1.04,0.86,3772
-0.1,0.48,-1.06,0.85,3773
0.12,0.44,-0.75,0.99,3774
-0.14,0.46,-1.04,0.75,3775
0.09,0.47,-0.85,1.02,3776
0.07,0.45,-0.83,0.98,3777
-0.1,0.47,-1.05,0.84,3778
0.15,0.45,-0.73,1.04,3779
-0.11,0.42,-0.95,0.71,3780
0.12,0.47,-0.82,1.05,3781
-0.53,0.43,-1.41,0.29,3782
-0.06,0.48,-0.99,0.88,3783
-0.07,0.47,-0.99,0.84,3784
-0.03,0.46,-0.95,0.85,3785
0.06,0.46,-0.84,0.97,3786
-0,0.45,-0.88,0.88,3787
0.03,0.49,-0.93,0.98,3788
0.08,0.48,-0.87,1.03,3789
0.06,0.47,-0.86,1.02,3790
-0.09,0.44,-0.96,0.77,3791
-0.32,0.44,-1.21,0.55,3792
0.07,0.47,-0.83,0.98,3793
-0.36,0.43,-1.23,0.48,3794
0.35,0.47,-0.58,1.29,3795
0.13,0.46,-0.76,1,3796
-0.04,0.46,-0.96,0.84,3797
-0.03,0.47,-0.95,0.87,3798
0.06,0.47,-0.86,1.01,3799
-0.13,0.48,-1.07,0.79,3800
0.01,0.47,-0.88,0.96,3801
-0.01,0.47,-0.95,0.91,3802
0.21,0.47,-0.7,1.14,3803
-0.02,0.47,-0.95,0.9,3804
-0.04,0.45,-0.94,0.85,3805
-0.2,0.45,-1.08,0.67,3806
-0.21,0.48,-1.17,0.7,3807
-0.11,0.48,-1.04,0.84,3808
-0.06,0.46,-0.99,0.83,3809
-0.07,0.48,-1.01,0.89,3810
-0.2,0.48,-1.14,0.76,3811
-0.07,0.48,-1,0.87,3812
-0.08,0.48,-1.02,0.85,3813
-0.03,0.47,-0.96,0.87,3814
-0.16,0.44,-1.05,0.68,3815
0.04,0.46,-0.87,0.96,3816
-0.15,0.44,-1.02,0.72,3817
-0.22,0.43,-1.05,0.59,3818
-0.24,0.42,-1.1,0.57,3819
-0.2,0.45,-1.07,0.66,3820
-0.31,0.44,-1.17,0.53,3821
0.93,0.46,0.08,1.87,3822
0,0.47,-0.93,0.93,3823
-0.14,0.44,-1,0.72,3824
-0.04,0.46,-0.97,0.87,3825
-0.12,0.45,-1.02,0.73,3826
-0.05,0.43,-0.93,0.79,3827
-0.33,0.43,-1.18,0.47,3828
-0.03,0.45,-0.93,0.84,3829
-0.17,0.42,-1.01,0.64,3830
-0.18,0.45,-1.09,0.7,3831
0.23,0.48,-0.68,1.19,3832
0.04,0.46,-0.87,0.94,3833
0.05,0.48,-0.88,1.02,3834
0.11,0.47,-0.83,1.04,3835
-0.12,0.48,-1.09,0.84,3836
0.15,0.48,-0.77,1.11,3837
0.03,0.47,-0.89,0.95,3838
0.5,0.45,-0.38,1.41,3839
-0.16,0.46,-1.07,0.72,3840
-0,0.48,-0.95,0.92,3841
0.34,0.47,-0.57,1.3,3842
0.41,0.44,-0.42,1.33,3843
0.05,0.46,-0.83,0.96,3844
-0.07,0.44,-0.92,0.77,3845
0.04,0.46,-0.87,0.93,3846
0.01,0.47,-0.94,0.94,3847
-0.09,0.47,-1.02,0.84,3848
0.67,0.45,-0.19,1.59,3849
0.18,0.47,-0.73,1.13,3850
0.25,0.45,-0.62,1.15,3851
-0.14,0.43,-0.98,0.7,3852
-0.26,0.43,-1.11,0.59,3853
0.42,0.47,-0.47,1.38,3854
0.23,0.46,-0.67,1.14,3855
-0.14,0.43,-0.98,0.71,3856
0.02,0.47,-0.9,0.95,3857
0.21,0.43,-0.61,1.07,3858
-0.17,0.44,-1.06,0.68,3859
0.02,0.44,-0.86,0.9,3860
0.24,0.46,-0.66,1.14,3861
-0,0.46,-0.93,0.89,3862
-0.07,0.45,-0.94,0.81,3863
-0.2,0.48,-1.16,0.72,3864
-0.05,0.47,-0.98,0.87,3865
0.08,0.47,-0.85,1.01,3866
0.01,0.46,-0.89,0.88,3867
0.15,0.46,-0.78,1.05,3868
-0.02,0.46,-0.94,0.89,3869
-0.02,0.46,-0.92,0.88,3870
0.07,0.47,-0.84,1.01,3871
-0.09,0.48,-1.02,0.82,3872
-0.28,0.45,-1.16,0.6,3873
-0.13,0.47,-1.03,0.78,3874
-0.27,0.47,-1.16,0.64,3875
-0.01,0.48,-0.93,0.94,3876
0.07,0.45,-0.8,0.97,3877
0.22,0.48,-0.68,1.13,3878
0.12,0.47,-0.82,1.04,3879
-0.09,0.48,-1.04,0.88,3880
-0.19,0.48,-1.16,0.75,3881
0.18,0.48,-0.74,1.13,3882
0.01,0.47,-0.9,0.93,3883
0.2,0.47,-0.73,1.14,3884
-0.05,0.47,-0.98,0.87,3885
0.07,0.47,-0.82,1.01,3886
-0.17,0.49,-1.14,0.8,3887
0.04,0.48,-0.92,0.99,3888
0.13,0.47,-0.77,1.06,3889
-0.1,0.46,-1.03,0.82,3890
-0.07,0.43,-0.97,0.77,3891
-0.13,0.45,-1.02,0.74,3892
-0.18,0.43,-1.04,0.64,3893
0.06,0.47,-0.87,0.98,3894
-0.01,0.49,-0.97,0.94,3895
-0.02,0.46,-0.89,0.87,3896
-0.2,0.45,-1.11,0.67,3897
-0.11,0.46,-1.02,0.79,3898
0.05,0.47,-0.86,0.97,3899
0.05,0.46,-0.85,0.95,3900
-0.06,0.48,-1.03,0.87,3901
-0.39,0.44,-1.26,0.45,3902
-0.24,0.46,-1.15,0.68,3903
0.04,0.46,-0.85,0.96,3904
0.12,0.49,-0.81,1.06,3905
0.28,0.47,-0.66,1.24,3906
0.04,0.49,-0.93,1,3907
-0.01,0.49,-0.97,0.95,3908
-0.08,0.47,-1,0.86,3909
0,0.46,-0.92,0.91,3910
0.22,0.47,-0.7,1.15,3911
0.05,0.47,-0.87,0.97,3912
0.04,0.43,-0.78,0.88,3913
1.19,0.46,0.33,2.13,3914
0.09,0.44,-0.77,0.95,3915
0.06,0.45,-0.82,0.94,3916
-0.08,0.49,-1.07,0.88,3917
0.21,0.44,-0.64,1.09,3918
0.71,0.48,-0.22,1.72,3919
-0.13,0.44,-1.01,0.74,3920
-0.12,0.47,-1.07,0.78,3921
0.31,0.43,-0.53,1.14,3922
0.16,0.45,-0.71,1.07,3923
-0.3,0.43,-1.16,0.52,3924
0.39,0.46,-0.47,1.32,3925
0,0.48,-0.94,0.97,3926
-0.44,0.45,-1.38,0.39,3927
-0.04,0.45,-0.93,0.84,3928
-0.25,0.43,-1.11,0.59,3929
-0.32,0.45,-1.21,0.57,3930
-0.28,0.45,-1.16,0.58,3931
0.49,0.44,-0.35,1.39,3932
-0.35,0.45,-1.22,0.54,3933
0.28,0.45,-0.57,1.17,3934
0.01,0.48,-0.94,0.97,3935
0.12,0.48,-0.81,1.11,3936
0.12,0.46,-0.79,1.03,3937
0.15,0.48,-0.77,1.1,3938
0.09,0.46,-0.82,0.99,3939
0.17,0.48,-0.76,1.14,3940
-0.02,0.48,-0.97,0.9,3941
0.01,0.46,-0.9,0.94,3942
0.02,0.48,-0.91,0.95,3943
-0.11,0.46,-1.05,0.8,3944
-0.11,0.48,-1.08,0.81,3945
-0.08,0.48,-1.04,0.84,3946
-0.08,0.47,-1.03,0.87,3947
-0.09,0.48,-1.03,0.81,3948
-0.1,0.48,-1.05,0.82,3949
-0.11,0.47,-1.05,0.79,3950
0.36,0.47,-0.55,1.31,3951
-0.03,0.49,-0.99,0.97,3952
0.1,0.47,-0.78,1.03,3953
0.12,0.47,-0.79,1.05,3954
-0.15,0.46,-1.06,0.74,3955
0.07,0.47,-0.83,1.03,3956
0.1,0.46,-0.84,1.01,3957
0.2,0.47,-0.73,1.14,3958
0.07,0.48,-0.86,1.02,3959
0.16,0.47,-0.75,1.09,3960
0.2,0.46,-0.7,1.15,3961
-0.12,0.46,-1.02,0.75,3962
0.29,0.47,-0.63,1.24,3963
-0.05,0.45,-0.95,0.8,3964
-0.11,0.47,-1.03,0.82,3965
-0.07,0.46,-0.97,0.81,3966
-0.27,0.46,-1.2,0.6,3967
-0.09,0.47,-1.02,0.82,3968
-0.29,0.44,-1.17,0.58,3969
0.01,0.46,-0.91,0.94,3970
0.27,0.48,-0.64,1.21,3971
-0.05,0.49,-1.06,0.89,3972
-0.03,0.46,-0.95,0.85,3973
-0.18,0.47,-1.12,0.73,3974
0.02,0.46,-0.88,0.89,3975
-0.1,0.46,-1.03,0.81,3976
-0.2,0.45,-1.08,0.71,3977
-0.15,0.47,-1.08,0.79,3978
0.01,0.47,-0.92,0.94,3979
-0.05,0.48,-1,0.86,3980
0.08,0.48,-0.85,1.01,3981
0.1,0.47,-0.81,1.02,3982
0.07,0.47,-0.86,1.02,3983
0.06,0.47,-0.87,0.97,3984
0.03,0.48,-0.92,0.98,3985
-0.01,0.48,-0.97,0.94,3986
-0,0.46,-0.93,0.92,3987
0.01,0.49,-0.96,0.96,3988
-0.08,0.46,-0.99,0.84,3989
0.08,0.47,-0.86,1.02,3990
0,0.49,-0.97,1.01,3991
0.07,0.46,-0.86,0.99,3992
-0.01,0.48,-1,0.93,3993
-0.09,0.48,-1.02,0.84,3994
-0.04,0.48,-1,0.89,3995
-0.19,0.47,-1.15,0.74,3996
0,0.47,-0.91,0.89,3997
-0.07,0.47,-1.01,0.84,3998
-0.02,0.49,-0.97,0.96,3999
-0.02,0.48,-0.97,0.91,4000
-0.02,0.48,-0.98,0.91,4001
0.03,0.48,-0.93,0.98,4002
-0.07,0.49,-1.03,0.89,4003
-0.01,0.48,-0.92,0.98,4004
-0.03,0.49,-0.98,0.92,4005
-0.01,0.48,-0.97,0.91,4006
-0.04,0.49,-1,0.95,4007
-0.1,0.49,-1.07,0.83,4008
-0.02,0.48,-0.93,0.9,4009
-0.1,0.47,-1.01,0.84,4010
-0.26,0.46,-1.18,0.6,4011
-0.19,0.47,-1.13,0.75,4012
0.04,0.48,-0.89,0.96,4013
-0.01,0.47,-0.92,0.91,4014
-0.13,0.46,-1.04,0.76,4015
0.02,0.47,-0.87,0.97,4016
-0.06,0.46,-0.97,0.85,4017
0.16,0.47,-0.77,1.1,4018
0.49,0.47,-0.4,1.45,4019
0.06,0.47,-0.88,1,4020
-0.06,0.45,-0.94,0.82,4021
-0.29,0.47,-1.2,0.59,4022
-0.14,0.47,-1.09,0.77,4023
0.12,0.46,-0.8,1.03,4024
-0.2,0.44,-1.1,0.65,4025
0.29,0.47,-0.62,1.23,4026
0.29,0.48,-0.65,1.24,4027
-0.13,0.47,-1.06,0.77,4028
-0,0.46,-0.9,0.89,4029
-0.18,0.45,-1.06,0.69,4030
0.01,0.48,-0.98,0.97,4031
-0.06,0.46,-0.95,0.83,4032
0.04,0.46,-0.86,0.97,4033
0.09,0.46,-0.82,1.01,4034
-0.03,0.46,-0.93,0.91,4035
0.13,0.47,-0.78,1.09,4036
0.2,0.45,-0.64,1.08,4037
-0.22,0.47,-1.17,0.69,4038
0,0.46,-0.88,0.9,4039
-0.13,0.47,-1.05,0.78,4040
-0.19,0.47,-1.08,0.72,4041
-0.03,0.48,-0.99,0.91,4042
-0.03,0.48,-0.99,0.92,4043
0.01,0.49,-0.94,0.96,4044
0.12,0.49,-0.83,1.1,4045
-0.08,0.46,-0.99,0.8,4046
-0.08,0.45,-0.97,0.81,4047
-0.01,0.47,-0.96,0.94,4048
0.06,0.48,-0.89,1,4049
-0.37,0.44,-1.26,0.48,4050
0.08,0.46,-0.8,0.99,4051
-0.13,0.46,-1.03,0.76,4052
0.07,0.47,-0.83,1.03,4053
-0.1,0.46,-1.02,0.78,4054
-0.08,0.47,-1.01,0.83,4055
-0.14,0.47,-1.08,0.77,4056
-0.08,0.47,-1.02,0.85,4057
-0.15,0.48,-1.08,0.78,4058
-0.2,0.48,-1.16,0.76,4059
-0.16,0.48,-1.12,0.78,4060
-0.09,0.49,-1.03,0.88,4061
-0.09,0.47,-1.02,0.84,4062
-0.12,0.48,-1.04,0.82,4063
-0.04,0.45,-0.92,0.8,4064
0.03,0.47,-0.86,0.93,4065
0.13,0.45,-0.74,0.99,4066
-0.06,0.48,-1.02,0.86,4067
0.12,0.47,-0.84,1.04,4068
-0.42,0.44,-1.28,0.41,4069
-0.23,0.46,-1.15,0.68,4070
-0.07,0.47,-0.99,0.84,4071
-0.18,0.45,-1.05,0.67,4072
-0.02,0.48,-0.98,0.93,4073
-0.22,0.45,-1.12,0.66,4074
0.09,0.48,-0.86,1.04,4075
